insert into y6 values (6552, 1127, 848707, 6);
insert into y6 values (6575, 1093, 377614, 42);
insert into y6 values (2328, 918, 22483, 42);
insert into y6 values (1359, 990, 608415, 69);
insert into y6 values (3255, 1113, 150558, 84);
insert into y6 values (6608, 969, 910063, 76);
insert into y6 values (6272, 1002, 254061, 97);
insert into y6 values (1247, 1042, 929504, 88);
insert into y6 values (5524, 925, 75131, 42);
insert into y6 values (1744, 1008, 636073, 9);
insert into y6 values (2083, 990, 512336, 83);
insert into y6 values (4876, 1006, 8638, 76);
insert into y6 values (5494, 1123, 565862, 99);
insert into y6 values (4646, 1037, 797552, 50);
insert into y6 values (3545, 858, 455330, 21);
insert into y6 values (7842, 1220, 871914, 54);
insert into y6 values (6018, 991, 750572, 49);
insert into y6 values (2183, 1077, 671073, 30);
insert into y6 values (7659, 900, 747125, 64);
insert into y6 values (5298, 1132, 574496, 33);
insert into y6 values (173, 831, 483752, 16);
insert into y6 values (3729, 984, 656456, 13);
insert into y6 values (4493, 906, 573581, 74);
insert into y6 values (1597, 932, 123764, 47);
insert into y6 values (5756, 998, 878270, 39);
insert into y6 values (779, 1025, 219313, 31);
insert into y6 values (5555, 1063, 577991, 90);
insert into y6 values (3609, 982, 761227, 67);
insert into y6 values (5936, 1146, 274966, 19);
insert into y6 values (26, 850, 901420, 81);
insert into y6 values (6407, 1106, 348326, 8);
insert into y6 values (4990, 1040, 350286, 58);
insert into y6 values (6619, 1114, 998899, 21);
insert into y6 values (6794, 1051, 317563, 11);
insert into y6 values (1293, 998, 364012, 51);
insert into y6 values (4079, 1058, 776969, 27);
insert into y6 values (7764, 1105, 321578, 23);
insert into y6 values (3239, 908, 765770, 72);
insert into y6 values (4650, 1070, 781215, 76);
insert into y6 values (3318, 1041, 235103, 88);
insert into y6 values (4208, 1098, 610262, 64);
insert into y6 values (3062, 953, 384193, 43);
insert into y6 values (2568, 1195, 672815, 80);
insert into y6 values (7998, 1002, 664221, 41);
insert into y6 values (3244, 1047, 885355, 22);
insert into y6 values (1204, 956, 44879, 77);
insert into y6 values (2690, 1001, 683511, 34);
insert into y6 values (201, 912, 846923, 4);
insert into y6 values (3600, 845, 174435, 39);
insert into y6 values (4155, 1001, 362032, 91);
insert into y6 values (5463, 1000, 454357, 49);
insert into y6 values (5235, 1096, 392265, 75);
insert into y6 values (1986, 1161, 163884, 30);
insert into y6 values (3099, 1068, 442037, 33);
insert into y6 values (3218, 892, 34644, 3);
insert into y6 values (3150, 967, 115198, 19);
insert into y6 values (2981, 1046, 844053, 51);
insert into y6 values (2255, 835, 703033, 2);
insert into y6 values (5733, 1030, 597951, 91);
insert into y6 values (3002, 1128, 102990, 62);
insert into y6 values (2022, 1020, 58183, 0);
insert into y6 values (2281, 876, 766728, 7);
insert into y6 values (6278, 964, 527866, 23);
insert into y6 values (5531, 998, 450331, 85);
insert into y6 values (7025, 1079, 202338, 84);
insert into y6 values (193, 1154, 534203, 18);
insert into y6 values (7888, 1089, 996636, 9);
insert into y6 values (2457, 1223, 607312, 70);
insert into y6 values (621, 1084, 592532, 22);
insert into y6 values (6061, 971, 847894, 0);
insert into y6 values (7003, 988, 306073, 30);
insert into y6 values (6534, 1003, 877944, 58);
insert into y6 values (7209, 873, 81724, 94);
insert into y6 values (3690, 1027, 127955, 48);
insert into y6 values (6220, 1001, 854440, 91);
insert into y6 values (4740, 1151, 703065, 33);
insert into y6 values (4620, 1071, 551735, 13);
insert into y6 values (942, 1057, 8726, 90);
insert into y6 values (3386, 976, 468145, 62);
insert into y6 values (2562, 891, 839529, 65);
insert into y6 values (6259, 1031, 489864, 37);
insert into y6 values (474, 826, 910879, 1);
insert into y6 values (1130, 995, 784113, 31);
insert into y6 values (5185, 901, 615633, 15);
insert into y6 values (7337, 1123, 931665, 92);
insert into y6 values (6061, 764, 856838, 2);
insert into y6 values (2127, 982, 724816, 60);
insert into y6 values (3686, 945, 974632, 38);
insert into y6 values (2896, 923, 403779, 95);
insert into y6 values (116, 1002, 653141, 59);
insert into y6 values (6555, 1090, 151109, 46);
insert into y6 values (1086, 1107, 147522, 55);
insert into y6 values (1580, 997, 200582, 29);
insert into y6 values (5028, 889, 992891, 87);
insert into y6 values (82, 980, 851939, 75);
insert into y6 values (5280, 1215, 816489, 61);
insert into y6 values (6531, 923, 842432, 90);
insert into y6 values (7464, 941, 767530, 67);
insert into y6 values (3087, 917, 901854, 45);
insert into y6 values (7323, 936, 723697, 63);
insert into y6 values (1046, 979, 422558, 66);
insert into y6 values (488, 1065, 563824, 35);
insert into y6 values (3443, 936, 305183, 14);
insert into y6 values (5026, 1054, 60480, 7);
insert into y6 values (1779, 1026, 697948, 43);
insert into y6 values (1120, 1053, 782194, 50);
insert into y6 values (3524, 1114, 449331, 98);
insert into y6 values (122, 1157, 920286, 40);
insert into y6 values (1458, 994, 78452, 6);
insert into y6 values (5021, 929, 393827, 79);
insert into y6 values (6682, 887, 652899, 48);
insert into y6 values (901, 1120, 37991, 16);
insert into y6 values (2701, 986, 860341, 26);
insert into y6 values (2998, 1072, 820466, 37);
insert into y6 values (3170, 956, 674470, 22);
insert into y6 values (1079, 1108, 416914, 65);
insert into y6 values (6234, 1049, 132204, 17);
insert into y6 values (1000, 952, 41326, 32);
insert into y6 values (7247, 1007, 500407, 18);
insert into y6 values (5524, 794, 672473, 17);
insert into y6 values (4161, 902, 913658, 76);
insert into y6 values (4402, 1034, 657024, 88);
insert into y6 values (1486, 981, 722451, 5);
insert into y6 values (4779, 925, 892216, 94);
insert into y6 values (144, 1041, 584558, 37);
insert into y6 values (5111, 927, 340240, 87);
insert into y6 values (844, 801, 350330, 53);
insert into y6 values (6790, 953, 982233, 18);
insert into y6 values (6276, 1055, 783075, 36);
insert into y6 values (2059, 981, 210514, 37);
insert into y6 values (5151, 1100, 336125, 55);
insert into y6 values (6541, 1015, 448722, 7);
insert into y6 values (5757, 995, 847358, 94);
insert into y6 values (4695, 1002, 275504, 71);
insert into y6 values (3327, 1189, 613529, 57);
insert into y6 values (5056, 892, 640132, 57);
insert into y6 values (2052, 943, 366079, 18);
insert into y6 values (6691, 889, 709935, 88);
insert into y6 values (7528, 914, 726494, 82);
insert into y6 values (4595, 931, 506454, 10);
insert into y6 values (5421, 1103, 485538, 19);
insert into y6 values (7151, 924, 53543, 10);
insert into y6 values (2786, 942, 622719, 82);
insert into y6 values (6585, 948, 575793, 26);
insert into y6 values (2600, 1078, 917274, 28);
insert into y6 values (3409, 1101, 51953, 40);
insert into y6 values (4714, 966, 302496, 71);
insert into y6 values (3065, 998, 788226, 58);
insert into y6 values (5301, 913, 702618, 41);
insert into y6 values (1190, 967, 620926, 89);
insert into y6 values (3416, 918, 39036, 53);
insert into y6 values (6490, 1007, 620905, 6);
insert into y6 values (1591, 1018, 675105, 18);
insert into y6 values (3123, 1046, 229769, 22);
insert into y6 values (5960, 1036, 12928, 69);
insert into y6 values (1883, 876, 222581, 91);
insert into y6 values (871, 964, 785366, 79);
insert into y6 values (6227, 901, 495876, 60);
insert into y6 values (4904, 1190, 548029, 35);
insert into y6 values (530, 1034, 316571, 55);
insert into y6 values (896, 914, 252079, 2);
insert into y6 values (1899, 1008, 853891, 0);
insert into y6 values (7591, 1013, 624542, 65);
insert into y6 values (5417, 909, 336403, 90);
insert into y6 values (4077, 972, 728341, 93);
insert into y6 values (244, 1130, 259339, 38);
insert into y6 values (2800, 940, 748389, 10);
insert into y6 values (2228, 964, 55206, 38);
insert into y6 values (1661, 932, 444144, 25);
insert into y6 values (2247, 1060, 434716, 27);
insert into y6 values (3950, 1042, 40445, 85);
insert into y6 values (2857, 1187, 279955, 25);
insert into y6 values (2227, 918, 238441, 44);
insert into y6 values (7232, 969, 881476, 15);
insert into y6 values (3083, 1009, 463953, 23);
insert into y6 values (5734, 1133, 613501, 90);
insert into y6 values (4436, 822, 644817, 98);
insert into y6 values (3078, 1007, 108021, 22);
insert into y6 values (5030, 933, 109483, 65);
insert into y6 values (6941, 1028, 372928, 12);
insert into y6 values (5008, 917, 491025, 99);
insert into y6 values (2317, 1112, 714196, 0);
insert into y6 values (6586, 1091, 86405, 63);
insert into y6 values (3414, 952, 652378, 20);
insert into y6 values (2406, 847, 814629, 50);
insert into y6 values (4018, 885, 99821, 79);
insert into y6 values (5325, 1127, 380282, 94);
insert into y6 values (4232, 963, 75442, 34);
insert into y6 values (952, 884, 100794, 47);
insert into y6 values (6703, 937, 12603, 77);
insert into y6 values (3570, 898, 715317, 57);
insert into y6 values (3122, 1037, 429160, 55);
insert into y6 values (991, 977, 292575, 69);
insert into y6 values (1788, 1087, 360982, 43);
insert into y6 values (870, 938, 500325, 44);
insert into y6 values (3089, 865, 709314, 0);
insert into y6 values (3699, 956, 18022, 29);
insert into y6 values (7708, 1106, 693135, 3);
insert into y6 values (6056, 948, 769576, 4);
insert into y6 values (2441, 1049, 837294, 53);
insert into y6 values (3902, 1044, 921562, 98);
insert into y6 values (5545, 902, 175878, 66);
insert into y6 values (4570, 985, 278762, 41);
insert into y6 values (3660, 955, 830640, 63);
insert into y6 values (870, 962, 442855, 70);
insert into y6 values (3038, 819, 44296, 66);
insert into y6 values (3857, 996, 991522, 47);
insert into y6 values (1320, 1084, 622557, 80);
insert into y6 values (6178, 1095, 584410, 23);
insert into y6 values (4130, 800, 557292, 0);
insert into y6 values (5997, 1075, 655223, 98);
insert into y6 values (2932, 800, 593694, 24);
insert into y6 values (7404, 879, 410380, 67);
insert into y6 values (5510, 988, 632673, 0);
insert into y6 values (3433, 1047, 352394, 66);
insert into y6 values (3933, 867, 73248, 34);
insert into y6 values (40, 949, 575841, 97);
insert into y6 values (4250, 894, 623670, 21);
insert into y6 values (4417, 835, 63074, 67);
insert into y6 values (4704, 1027, 513198, 4);
insert into y6 values (3848, 1085, 354078, 87);
insert into y6 values (4597, 923, 856408, 9);
insert into y6 values (6122, 1023, 504919, 16);
insert into y6 values (4819, 926, 898506, 95);
insert into y6 values (694, 920, 659088, 53);
insert into y6 values (1618, 1069, 834238, 55);
insert into y6 values (6353, 897, 657309, 15);
insert into y6 values (2009, 897, 295822, 13);
insert into y6 values (5573, 951, 113919, 46);
insert into y6 values (3557, 1114, 703297, 23);
insert into y6 values (4755, 985, 230301, 32);
insert into y6 values (6782, 873, 214939, 82);
insert into y6 values (5447, 940, 778738, 9);
insert into y6 values (1134, 1019, 323108, 60);
insert into y6 values (3409, 740, 339464, 62);
insert into y6 values (4035, 1021, 167449, 79);
insert into y6 values (6177, 1064, 39459, 74);
insert into y6 values (3526, 898, 479662, 15);
insert into y6 values (7611, 973, 221815, 34);
insert into y6 values (141, 1083, 989223, 85);
insert into y6 values (152, 1219, 805005, 96);
insert into y6 values (6615, 1021, 811204, 67);
insert into y6 values (7459, 943, 702041, 94);
insert into y6 values (2172, 1001, 637510, 29);
insert into y6 values (7620, 1078, 99025, 16);
insert into y6 values (1667, 883, 736014, 74);
insert into y6 values (1202, 1101, 445561, 90);
insert into y6 values (615, 749, 115770, 90);
insert into y6 values (3628, 934, 42786, 57);
insert into y6 values (6951, 1005, 276179, 51);
insert into y6 values (3423, 1026, 274270, 3);
insert into y6 values (1575, 951, 989245, 39);
insert into y6 values (6390, 993, 892325, 90);
insert into y6 values (4765, 854, 977797, 22);
insert into y6 values (1670, 875, 503566, 32);
insert into y6 values (3093, 1155, 124465, 6);
insert into y6 values (1723, 897, 155598, 25);
insert into y6 values (6667, 1090, 807184, 74);
insert into y6 values (7453, 1033, 160166, 77);
insert into y6 values (3618, 1054, 634133, 94);
insert into y6 values (3068, 954, 766605, 40);
insert into y6 values (2371, 1103, 754592, 34);
insert into y6 values (5949, 1184, 405523, 57);
insert into y6 values (5207, 1063, 294539, 33);
insert into y6 values (7469, 973, 309948, 47);
insert into y6 values (2569, 888, 137003, 23);
insert into y6 values (7316, 1021, 220301, 78);
insert into y6 values (1459, 840, 308140, 50);
insert into y6 values (6523, 1197, 657653, 41);
insert into y6 values (5812, 893, 63381, 41);
insert into y6 values (863, 1051, 517529, 85);
insert into y6 values (4051, 1045, 4731, 20);
insert into y6 values (5729, 1095, 336191, 6);
insert into y6 values (1170, 1019, 551743, 89);
insert into y6 values (621, 1092, 644226, 24);
insert into y6 values (1762, 831, 457403, 92);
insert into y6 values (3120, 1017, 737548, 15);
insert into y6 values (2991, 1026, 192680, 67);
insert into y6 values (6331, 974, 866548, 85);
insert into y6 values (751, 878, 33797, 22);
insert into y6 values (4330, 927, 462121, 49);
insert into y6 values (3942, 1105, 936591, 59);
insert into y6 values (3613, 933, 972370, 3);
insert into y6 values (2857, 1195, 812311, 89);
insert into y6 values (5639, 1074, 756831, 47);
insert into y6 values (1976, 923, 271293, 48);
insert into y6 values (1179, 881, 252030, 38);
insert into y6 values (3290, 857, 367572, 93);
insert into y6 values (7239, 1096, 913269, 5);
insert into y6 values (4300, 970, 369271, 4);
insert into y6 values (3260, 1044, 965270, 95);
insert into y6 values (510, 1081, 627380, 59);
insert into y6 values (2736, 904, 688363, 72);
insert into y6 values (7848, 1020, 691404, 77);
insert into y6 values (7573, 954, 564763, 3);
insert into y6 values (4070, 1205, 79123, 2);
insert into y6 values (6477, 1079, 672833, 44);
insert into y6 values (1837, 857, 742886, 96);
insert into y6 values (1308, 875, 327103, 39);
insert into y6 values (2915, 1098, 759726, 19);
insert into y6 values (3939, 1018, 327569, 8);
insert into y6 values (2218, 905, 334330, 91);
insert into y6 values (6979, 990, 80460, 33);
insert into y6 values (6827, 934, 580779, 27);
insert into y6 values (926, 1222, 98344, 85);
insert into y6 values (1719, 1088, 490877, 42);
insert into y6 values (1263, 949, 632581, 25);
insert into y6 values (6631, 1082, 411861, 50);
insert into y6 values (7457, 1026, 488342, 46);
insert into y6 values (1682, 1173, 582008, 11);
insert into y6 values (1458, 1066, 123315, 80);
insert into y6 values (4639, 1115, 71893, 51);
insert into y6 values (2909, 821, 705108, 48);
insert into y6 values (1541, 875, 707174, 49);
insert into y6 values (7583, 928, 866995, 10);
insert into y6 values (7495, 974, 758511, 55);
insert into y6 values (6366, 1078, 85831, 97);
insert into y6 values (6147, 960, 330397, 23);
insert into y6 values (7847, 1120, 952519, 28);
insert into y6 values (3910, 909, 481409, 97);
insert into y6 values (356, 1013, 360344, 43);
insert into y6 values (5127, 1106, 594932, 76);
insert into y6 values (7599, 907, 773413, 79);
insert into y6 values (2029, 1007, 238178, 34);
insert into y6 values (3109, 1081, 140792, 92);
insert into y6 values (1927, 966, 568769, 33);
insert into y6 values (1886, 866, 920260, 27);
insert into y6 values (6971, 891, 251053, 67);
insert into y6 values (6240, 1141, 480284, 84);
insert into y6 values (60, 970, 263957, 96);
insert into y6 values (1156, 1069, 579929, 69);
insert into y6 values (7511, 907, 442065, 89);
insert into y6 values (3082, 926, 663698, 44);
insert into y6 values (4219, 1028, 805809, 77);
insert into y6 values (6259, 1002, 954810, 21);
insert into y6 values (5640, 786, 608328, 20);
insert into y6 values (4543, 917, 232575, 39);
insert into y6 values (2066, 886, 508164, 82);
insert into y6 values (7159, 880, 815806, 57);
insert into y6 values (2544, 947, 356461, 52);
insert into y6 values (1409, 1114, 693836, 42);
insert into y6 values (3848, 869, 428896, 4);
insert into y6 values (240, 1062, 710343, 48);
insert into y6 values (6723, 1157, 482904, 13);
insert into y6 values (5229, 1121, 131133, 17);
insert into y6 values (7894, 965, 821945, 15);
insert into y6 values (338, 947, 961661, 19);
insert into y6 values (6647, 961, 364564, 40);
insert into y6 values (347, 1061, 527769, 90);
insert into y6 values (3959, 916, 147902, 81);
insert into y6 values (3578, 1108, 751884, 14);
insert into y6 values (2224, 1065, 969950, 39);
insert into y6 values (1238, 1085, 769318, 85);
insert into y6 values (2337, 863, 242734, 46);
insert into y6 values (1900, 907, 21963, 54);
insert into y6 values (5630, 1143, 746484, 67);
insert into y6 values (2495, 865, 34014, 10);
insert into y6 values (7617, 1124, 910082, 16);
insert into y6 values (6193, 998, 216814, 71);
insert into y6 values (5304, 895, 954415, 59);
insert into y6 values (858, 977, 470120, 93);
insert into y6 values (1875, 1021, 47438, 22);
insert into y6 values (6783, 996, 485619, 79);
insert into y6 values (638, 951, 245401, 43);
insert into y6 values (4895, 905, 124923, 51);
insert into y6 values (4371, 1045, 947717, 66);
insert into y6 values (3182, 1052, 126904, 18);
insert into y6 values (2653, 1101, 737985, 24);
insert into y6 values (2336, 975, 752070, 59);
insert into y6 values (7236, 877, 947182, 72);
insert into y6 values (3972, 1129, 88921, 43);
insert into y6 values (5466, 1006, 500799, 22);
insert into y6 values (2942, 1120, 90448, 14);
insert into y6 values (2705, 1005, 896262, 45);
insert into y6 values (4356, 940, 67285, 25);
insert into y6 values (7870, 1196, 171627, 96);
insert into y6 values (492, 1041, 145400, 80);
insert into y6 values (1238, 1137, 255566, 70);
insert into y6 values (7866, 1014, 56350, 75);
insert into y6 values (2451, 968, 507330, 9);
insert into y6 values (3920, 986, 520956, 55);
insert into y6 values (4176, 964, 812148, 23);
insert into y6 values (3360, 993, 973132, 3);
insert into y6 values (5757, 984, 61323, 5);
insert into y6 values (1047, 816, 337294, 83);
insert into y6 values (5433, 994, 831022, 16);
insert into y6 values (8, 906, 310806, 43);
insert into y6 values (3637, 945, 375933, 29);
insert into y6 values (4834, 840, 513452, 37);
insert into y6 values (1554, 949, 765680, 53);
insert into y6 values (5147, 974, 11397, 92);
insert into y6 values (2846, 922, 441281, 19);
insert into y6 values (3190, 987, 67764, 68);
insert into y6 values (4433, 984, 436460, 11);
insert into y6 values (5185, 1020, 489673, 29);
insert into y6 values (4926, 1160, 910073, 92);
insert into y6 values (3331, 1016, 811234, 67);
insert into y6 values (5989, 875, 207196, 43);
insert into y6 values (6523, 1017, 321354, 79);
insert into y6 values (1496, 879, 246033, 92);
insert into y6 values (3225, 914, 353778, 91);
insert into y6 values (4674, 1062, 706246, 42);
insert into y6 values (5821, 1073, 132196, 59);
insert into y6 values (5605, 1006, 375496, 57);
insert into y6 values (4918, 873, 654642, 58);
insert into y6 values (6751, 936, 551692, 61);
insert into y6 values (2068, 1038, 946498, 25);
insert into y6 values (3309, 879, 357690, 33);
insert into y6 values (80, 1043, 215432, 22);
insert into y6 values (1128, 886, 134863, 43);
insert into y6 values (719, 984, 987452, 11);
insert into y6 values (4089, 1009, 308489, 0);
insert into y6 values (2872, 954, 716989, 36);
insert into y6 values (6230, 1032, 188803, 75);
insert into y6 values (6677, 1009, 929010, 40);
insert into y6 values (4683, 1102, 531610, 65);
insert into y6 values (1707, 1007, 795309, 63);
insert into y6 values (1927, 1030, 391076, 69);
insert into y6 values (7076, 1066, 973455, 47);
insert into y6 values (7526, 1090, 665697, 24);
insert into y6 values (95, 880, 455818, 15);
insert into y6 values (2601, 1069, 622154, 50);
insert into y6 values (1292, 1038, 967177, 46);
insert into y6 values (512, 969, 50143, 71);
insert into y6 values (3062, 1106, 315835, 60);
insert into y6 values (7277, 809, 643137, 2);
insert into y6 values (2910, 902, 633558, 28);
insert into y6 values (4342, 872, 844733, 15);
insert into y6 values (5524, 895, 553848, 38);
insert into y6 values (5812, 960, 251537, 32);
insert into y6 values (6056, 964, 779591, 4);
insert into y6 values (2421, 970, 288663, 70);
insert into y6 values (2964, 965, 19795, 12);
insert into y6 values (365, 958, 344524, 25);
insert into y6 values (3869, 920, 186082, 10);
insert into y6 values (233, 1036, 674550, 17);
insert into y6 values (2101, 852, 95902, 71);
insert into y6 values (2519, 1107, 145634, 26);
insert into y6 values (2624, 823, 332908, 23);
insert into y6 values (1148, 1034, 950924, 40);
insert into y6 values (1185, 1087, 892133, 40);
insert into y6 values (7142, 1054, 635946, 95);
insert into y6 values (7426, 948, 526266, 98);
insert into y6 values (4231, 909, 157593, 18);
insert into y6 values (5511, 838, 396288, 88);
insert into y6 values (3463, 1055, 855688, 19);
insert into y6 values (5398, 1091, 173152, 93);
insert into y6 values (4884, 1029, 271837, 0);
insert into y6 values (1558, 1028, 132903, 54);
insert into y6 values (2128, 1113, 648892, 79);
insert into y6 values (7623, 1054, 90129, 97);
insert into y6 values (5820, 857, 805405, 42);
insert into y6 values (7398, 936, 561047, 33);
insert into y6 values (6401, 860, 541678, 30);
insert into y6 values (3163, 923, 646775, 87);
insert into y6 values (6205, 755, 930630, 57);
insert into y6 values (2294, 788, 581426, 92);
insert into y6 values (7416, 818, 102037, 7);
insert into y6 values (4223, 1116, 892481, 47);
insert into y6 values (234, 981, 626317, 69);
insert into y6 values (6846, 850, 88812, 30);
insert into y6 values (6357, 1069, 751038, 87);
insert into y6 values (5570, 747, 763806, 40);
insert into y6 values (7791, 1139, 701151, 30);
insert into y6 values (2062, 1188, 88103, 27);
insert into y6 values (3090, 746, 232039, 65);
insert into y6 values (1330, 964, 645467, 79);
insert into y6 values (1983, 1119, 628398, 36);
insert into y6 values (6020, 1069, 616046, 76);
insert into y6 values (4572, 993, 397574, 55);
insert into y6 values (7121, 976, 16125, 75);
insert into y6 values (4913, 847, 18806, 52);
insert into y6 values (7527, 935, 238015, 4);
insert into y6 values (1155, 1237, 431702, 39);
insert into y6 values (1902, 849, 396850, 29);
insert into y6 values (7855, 874, 71569, 36);
insert into y6 values (4728, 1024, 715505, 84);
insert into y6 values (2373, 964, 318980, 83);
insert into y6 values (6185, 1154, 965689, 36);
insert into y6 values (4670, 1086, 82989, 82);
insert into y6 values (2434, 993, 834762, 19);
insert into y6 values (5898, 961, 875104, 25);
insert into y6 values (7048, 1025, 239067, 77);
insert into y6 values (5981, 981, 817392, 83);
insert into y6 values (959, 877, 272398, 23);
insert into y6 values (6502, 887, 343599, 85);
insert into y6 values (698, 980, 856323, 31);
insert into y6 values (42, 987, 974435, 98);
insert into y6 values (5282, 879, 398551, 45);
insert into y6 values (2622, 984, 296146, 36);
insert into y6 values (2043, 1071, 752040, 11);
insert into y6 values (1005, 925, 276178, 79);
insert into y6 values (3911, 968, 261907, 27);
insert into y6 values (111, 1038, 687124, 63);
insert into y6 values (331, 971, 349723, 83);
insert into y6 values (6562, 1100, 274260, 44);
insert into y6 values (5224, 786, 243677, 62);
insert into y6 values (5964, 947, 358328, 55);
insert into y6 values (1289, 1058, 232955, 74);
insert into y6 values (779, 1037, 14729, 74);
insert into y6 values (1650, 1016, 70396, 11);
insert into y6 values (116, 873, 612596, 50);
insert into y6 values (4531, 948, 179262, 42);
insert into y6 values (4855, 893, 827060, 15);
insert into y6 values (7876, 946, 223512, 17);
insert into y6 values (4007, 833, 951745, 73);
insert into y6 values (1806, 864, 612947, 22);
insert into y6 values (2377, 962, 426575, 28);
insert into y6 values (347, 1041, 404568, 10);
insert into y6 values (1204, 950, 573635, 19);
insert into y6 values (1526, 852, 197062, 28);
insert into y6 values (3513, 1187, 481578, 10);
insert into y6 values (1562, 978, 156700, 67);
insert into y6 values (7565, 1150, 719954, 67);
insert into y6 values (24, 1000, 466070, 7);
insert into y6 values (45, 923, 29522, 63);
insert into y6 values (3697, 1160, 862742, 43);
insert into y6 values (6052, 850, 524640, 57);
insert into y6 values (4834, 848, 376468, 18);
insert into y6 values (5750, 855, 604830, 62);
insert into y6 values (4726, 1189, 811156, 65);
insert into y6 values (4363, 1108, 496491, 20);
insert into y6 values (4356, 1038, 911878, 81);
insert into y6 values (3931, 920, 671112, 19);
insert into y6 values (272, 920, 976504, 67);
insert into y6 values (7851, 1020, 175317, 60);
insert into y6 values (4329, 1044, 617164, 25);
insert into y6 values (5702, 916, 912124, 97);
insert into y6 values (3079, 902, 963753, 98);
insert into y6 values (3111, 880, 300027, 79);
insert into y6 values (5779, 974, 341985, 41);
insert into y6 values (761, 872, 981350, 22);
insert into y6 values (1157, 951, 949113, 24);
insert into y6 values (6804, 897, 908235, 17);
insert into y6 values (6046, 1060, 184925, 84);
insert into y6 values (1271, 1008, 74536, 38);
insert into y6 values (1116, 1098, 686728, 6);
insert into y6 values (2310, 923, 468195, 26);
insert into y6 values (2550, 1056, 676730, 91);
insert into y6 values (1017, 958, 77714, 88);
insert into y6 values (2151, 921, 640633, 4);
insert into y6 values (2520, 903, 703394, 4);
insert into y6 values (4763, 1011, 722487, 52);
insert into y6 values (704, 1033, 773591, 98);
insert into y6 values (2279, 1035, 750283, 14);
insert into y6 values (1346, 1047, 342315, 61);
insert into y6 values (1925, 906, 495275, 1);
insert into y6 values (7317, 1151, 798552, 42);
insert into y6 values (7862, 865, 496393, 44);
insert into y6 values (2398, 962, 715933, 44);
insert into y6 values (3174, 1087, 883753, 84);
insert into y6 values (2103, 999, 747921, 89);
insert into y6 values (3198, 1037, 56072, 87);
insert into y6 values (846, 1002, 330255, 5);
insert into y6 values (5385, 1042, 898809, 7);
insert into y6 values (5580, 1006, 59929, 77);
insert into y6 values (521, 878, 157279, 60);
insert into y6 values (3528, 974, 721963, 23);
insert into y6 values (1417, 1178, 836739, 89);
insert into y6 values (4152, 1016, 374760, 10);
insert into y6 values (152, 945, 985869, 40);
insert into y6 values (1376, 1063, 717908, 59);
insert into y6 values (2461, 907, 982337, 76);
insert into y6 values (1397, 1024, 509093, 16);
insert into y6 values (6375, 1132, 648271, 68);
insert into y6 values (5538, 1109, 907360, 55);
insert into y6 values (2521, 1085, 177664, 63);
insert into y6 values (4157, 1016, 466897, 25);
insert into y6 values (5949, 1009, 462710, 78);
insert into y6 values (3251, 959, 432204, 79);
insert into y6 values (4293, 1115, 175756, 21);
insert into y6 values (7630, 915, 727653, 53);
insert into y6 values (6636, 963, 608550, 4);
insert into y6 values (1012, 1061, 177411, 10);
insert into y6 values (332, 1013, 344464, 32);
insert into y6 values (7783, 1031, 656880, 48);
insert into y6 values (7311, 1093, 196481, 98);
insert into y6 values (5363, 1030, 783416, 1);
insert into y6 values (3722, 946, 432331, 39);
insert into y6 values (3999, 947, 27606, 74);
insert into y6 values (678, 1004, 932152, 97);
insert into y6 values (1309, 1015, 458797, 23);
insert into y6 values (6424, 971, 312556, 57);
insert into y6 values (1339, 1220, 14797, 75);
insert into y6 values (2788, 1021, 624008, 17);
insert into y6 values (3826, 1021, 485581, 5);
insert into y6 values (7447, 1037, 621832, 69);
insert into y6 values (6531, 1033, 370601, 33);
insert into y6 values (3245, 1020, 999791, 16);
insert into y6 values (4468, 1034, 26904, 55);
insert into y6 values (728, 914, 219937, 59);
insert into y6 values (6169, 842, 573960, 42);
insert into y6 values (5450, 1064, 474817, 41);
insert into y6 values (4113, 904, 685557, 78);
insert into y6 values (1933, 910, 224301, 44);
insert into y6 values (5307, 1078, 160401, 37);
insert into y6 values (2300, 1027, 283446, 99);
insert into y6 values (457, 894, 771536, 76);
insert into y6 values (2927, 1104, 684724, 82);
insert into y6 values (5124, 1068, 444939, 76);
insert into y6 values (2944, 960, 268906, 48);
insert into y6 values (6592, 939, 862230, 41);
insert into y6 values (5241, 1126, 859283, 91);
insert into y6 values (2820, 993, 125522, 14);
insert into y6 values (518, 1180, 988225, 98);
insert into y6 values (7201, 1096, 410113, 38);
insert into y6 values (4088, 983, 190995, 14);
insert into y6 values (482, 1015, 902268, 1);
insert into y6 values (3096, 1079, 786580, 20);
insert into y6 values (1864, 787, 153845, 46);
insert into y6 values (870, 983, 490873, 3);
insert into y6 values (5407, 929, 688238, 3);
insert into y6 values (2788, 879, 417178, 58);
insert into y6 values (348, 1095, 441197, 59);
insert into y6 values (1757, 872, 112007, 62);
insert into y6 values (4961, 1070, 854277, 14);
insert into y6 values (2893, 1012, 462987, 5);
insert into y6 values (4175, 758, 876205, 82);
insert into y6 values (3521, 967, 412822, 82);
insert into y6 values (2589, 1071, 771709, 85);
insert into y6 values (2173, 1010, 342685, 53);
insert into y6 values (879, 849, 129081, 51);
insert into y6 values (6993, 969, 754776, 9);
insert into y6 values (3001, 1058, 967352, 64);
insert into y6 values (1409, 935, 850763, 15);
insert into y6 values (4702, 953, 817530, 67);
